count,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata
60,61.0,21132,Aisa FM,25.0,60,61.0,121.0,0.5041322314049587
76,45.0,20962,Aisa FM,25.0,76,45.0,121.0,0.371900826446281
62,59.0,22490,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
22,99.0,22320,Aisa FM,25.0,22,99.0,121.0,0.8181818181818182
76,45.0,22150,Aisa FM,25.0,76,45.0,121.0,0.371900826446281
52,69.0,22491,Aisa FM,25.0,52,69.0,121.0,0.5702479338842975
37,84.0,22321,Aisa FM,25.0,37,84.0,121.0,0.6942148760330579
20,101.0,22151,Aisa FM,25.0,20,101.0,121.0,0.8347107438016529
57,64.0,22492,Aisa FM,25.0,57,64.0,121.0,0.5289256198347108
60,61.0,22322,Aisa FM,25.0,60,61.0,121.0,0.5041322314049587
37,84.0,22152,Aisa FM,25.0,37,84.0,121.0,0.6942148760330579
66,55.0,22493,Aisa FM,25.0,66,55.0,121.0,0.45454545454545453
85,25.0,21980,Aisa FM,25.0,85,25.0,110.0,0.22727272727272727
62,59.0,21810,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
56,65.0,21640,Aisa FM,25.0,56,65.0,121.0,0.5371900826446281
74,36.0,21981,Aisa FM,25.0,74,36.0,110.0,0.32727272727272727
58,63.0,21811,Aisa FM,25.0,58,63.0,121.0,0.5206611570247934
67,54.0,21641,Aisa FM,25.0,67,54.0,121.0,0.4462809917355372
39,71.0,21982,Aisa FM,25.0,39,71.0,110.0,0.6454545454545455
80,41.0,21812,Aisa FM,25.0,80,41.0,121.0,0.33884297520661155
78,43.0,21642,Aisa FM,25.0,78,43.0,121.0,0.35537190082644626
53,57.0,21983,Aisa FM,25.0,53,57.0,110.0,0.5181818181818182
83,38.0,21473,Aisa FM,25.0,83,38.0,121.0,0.3140495867768595
49,61.0,21303,Aisa FM,25.0,49,61.0,110.0,0.5545454545454546
81,40.0,21133,Aisa FM,25.0,81,40.0,121.0,0.3305785123966942
45,76.0,20963,Aisa FM,25.0,45,76.0,121.0,0.628099173553719
35,86.0,21474,Aisa FM,25.0,35,86.0,121.0,0.7107438016528925
52,58.0,21304,Aisa FM,25.0,52,58.0,110.0,0.5272727272727272
69,52.0,21134,Aisa FM,25.0,69,52.0,121.0,0.4297520661157025
84,37.0,20964,Aisa FM,25.0,84,37.0,121.0,0.30578512396694213
83,27.0,21475,Aisa FM,25.0,83,27.0,110.0,0.24545454545454545
14,86.0,21305,Aisa FM,25.0,14,86.0,100.0,0.86
65,56.0,22323,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
21,100.0,22153,Aisa FM,25.0,21,100.0,121.0,0.8264462809917356
59,62.0,22494,Aisa FM,25.0,59,62.0,121.0,0.512396694214876
26,95.0,22324,Aisa FM,25.0,26,95.0,121.0,0.7851239669421488
65,56.0,22154,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
35,75.0,22495,Aisa FM,25.0,35,75.0,110.0,0.6818181818181818
8,102.0,22325,Aisa FM,25.0,8,102.0,110.0,0.9272727272727272
49,61.0,22155,Aisa FM,25.0,49,61.0,110.0,0.5545454545454546
29,92.0,22496,Aisa FM,25.0,29,92.0,121.0,0.7603305785123967
60,61.0,22326,Aisa FM,25.0,60,61.0,121.0,0.5041322314049587
66,55.0,21813,Aisa FM,25.0,66,55.0,121.0,0.45454545454545453
73,48.0,21643,Aisa FM,25.0,73,48.0,121.0,0.39669421487603307
42,68.0,21984,Aisa FM,25.0,42,68.0,110.0,0.6181818181818182
92,29.0,21814,Aisa FM,25.0,92,29.0,121.0,0.2396694214876033
86,35.0,21644,Aisa FM,25.0,86,35.0,121.0,0.2892561983471074
46,54.0,21985,Aisa FM,25.0,46,54.0,100.0,0.54
66,44.0,21815,Aisa FM,25.0,66,44.0,110.0,0.4
85,25.0,21645,Aisa FM,25.0,85,25.0,110.0,0.22727272727272727
42,74.0,21986,Aisa FM,25.0,42,74.0,116.0,0.6379310344827587
81,40.0,21816,Aisa FM,25.0,81,40.0,121.0,0.3305785123966942
14,96.0,21135,Aisa FM,25.0,14,96.0,110.0,0.8727272727272727
51,59.0,20965,Aisa FM,25.0,51,59.0,110.0,0.5363636363636364
53,68.0,21476,Aisa FM,25.0,53,68.0,121.0,0.5619834710743802
61,49.0,21306,Aisa FM,25.0,61,49.0,110.0,0.44545454545454544
77,44.0,21136,Aisa FM,25.0,77,44.0,121.0,0.36363636363636365
38,83.0,20966,Aisa FM,25.0,38,83.0,121.0,0.6859504132231405
13,108.0,21477,Aisa FM,25.0,13,108.0,121.0,0.8925619834710744
42,68.0,21307,Aisa FM,25.0,42,68.0,110.0,0.6181818181818182
86,35.0,21137,Aisa FM,25.0,86,35.0,121.0,0.2892561983471074
38,83.0,20967,Aisa FM,25.0,38,83.0,121.0,0.6859504132231405
39,76.0,22156,Aisa FM,25.0,39,76.0,115.0,0.6608695652173913
16,105.0,22497,Aisa FM,25.0,16,105.0,121.0,0.8677685950413223
64,57.0,22327,Aisa FM,25.0,64,57.0,121.0,0.47107438016528924
75,35.0,22157,Aisa FM,25.0,75,35.0,110.0,0.3181818181818182
31,90.0,22498,Aisa FM,25.0,31,90.0,121.0,0.743801652892562
61,60.0,22328,Aisa FM,25.0,61,60.0,121.0,0.49586776859504134
67,43.0,22158,Aisa FM,25.0,67,43.0,110.0,0.39090909090909093
53,68.0,22499,Aisa FM,25.0,53,68.0,121.0,0.5619834710743802
63,58.0,22329,Aisa FM,25.0,63,58.0,121.0,0.4793388429752066
53,57.0,22159,Aisa FM,25.0,53,57.0,110.0,0.5181818181818182
82,39.0,21646,Aisa FM,25.0,82,39.0,121.0,0.32231404958677684
54,67.0,21987,Aisa FM,25.0,54,67.0,121.0,0.5537190082644629
87,34.0,21817,Aisa FM,25.0,87,34.0,121.0,0.2809917355371901
52,69.0,21647,Aisa FM,25.0,52,69.0,121.0,0.5702479338842975
78,43.0,21988,Aisa FM,25.0,78,43.0,121.0,0.35537190082644626
87,34.0,21818,Aisa FM,25.0,87,34.0,121.0,0.2809917355371901
98,23.0,21648,Aisa FM,25.0,98,23.0,121.0,0.19008264462809918
80,41.0,21989,Aisa FM,25.0,80,41.0,121.0,0.33884297520661155
95,26.0,21819,Aisa FM,25.0,95,26.0,121.0,0.21487603305785125
56,65.0,21649,Aisa FM,25.0,56,65.0,121.0,0.5371900826446281
0,110.0,19428,Aisa FM,25.0,0,110.0,110.0,1.0
0,110.0,19258,Aisa FM,25.0,0,110.0,110.0,1.0
56,65.0,19769,Aisa FM,25.0,56,65.0,121.0,0.5371900826446281
1,109.0,19599,Aisa FM,25.0,1,109.0,110.0,0.990909090909091
0,121.0,19429,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19259,Aisa FM,25.0,0,121.0,121.0,1.0
17,104.0,19770,Aisa FM,25.0,17,104.0,121.0,0.859504132231405
0,110.0,19600,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19430,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19260,Aisa FM,25.0,0,121.0,121.0,1.0
74,47.0,20619,Aisa FM,25.0,74,47.0,121.0,0.3884297520661157
58,52.0,20449,Aisa FM,25.0,58,52.0,110.0,0.4727272727272727
62,59.0,20790,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
63,58.0,20620,Aisa FM,25.0,63,58.0,121.0,0.4793388429752066
45,65.0,20450,Aisa FM,25.0,45,65.0,110.0,0.5909090909090909
69,52.0,20791,Aisa FM,25.0,69,52.0,121.0,0.4297520661157025
63,58.0,20621,Aisa FM,25.0,63,58.0,121.0,0.4793388429752066
82,28.0,20451,Aisa FM,25.0,82,28.0,110.0,0.2545454545454545
6,115.0,20792,Aisa FM,25.0,6,115.0,121.0,0.9504132231404959
44,77.0,20622,Aisa FM,25.0,44,77.0,121.0,0.6363636363636364
16,105.0,20280,Aisa FM,25.0,16,105.0,121.0,0.8677685950413223
4,117.0,20110,Aisa FM,25.0,4,117.0,121.0,0.9669421487603306
63,58.0,19940,Aisa FM,25.0,63,58.0,121.0,0.4793388429752066
85,36.0,20281,Aisa FM,25.0,85,36.0,121.0,0.2975206611570248
71,50.0,20111,Aisa FM,25.0,71,50.0,121.0,0.4132231404958678
64,57.0,19941,Aisa FM,25.0,64,57.0,121.0,0.47107438016528924
33,88.0,20282,Aisa FM,25.0,33,88.0,121.0,0.7272727272727273
76,45.0,20112,Aisa FM,25.0,76,45.0,121.0,0.371900826446281
22,99.0,19942,Aisa FM,25.0,22,99.0,121.0,0.8181818181818182
20,101.0,20283,Aisa FM,25.0,20,101.0,121.0,0.8347107438016529
10,111.0,19771,Aisa FM,25.0,10,111.0,121.0,0.9173553719008265
0,110.0,19601,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19431,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19261,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19772,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,19602,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19432,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19262,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19773,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,19603,Aisa FM,25.0,0,110.0,110.0,1.0
82,28.0,20452,Aisa FM,25.0,82,28.0,110.0,0.2545454545454545
59,62.0,20793,Aisa FM,25.0,59,62.0,121.0,0.512396694214876
6,115.0,20623,Aisa FM,25.0,6,115.0,121.0,0.9504132231404959
12,98.0,20453,Aisa FM,25.0,12,98.0,110.0,0.8909090909090909
90,31.0,20794,Aisa FM,25.0,90,31.0,121.0,0.256198347107438
51,70.0,20624,Aisa FM,25.0,51,70.0,121.0,0.5785123966942148
0,110.0,20454,Aisa FM,25.0,0,110.0,110.0,1.0
25,85.0,20795,Aisa FM,25.0,25,85.0,110.0,0.7727272727272727
22,88.0,20625,Aisa FM,25.0,22,88.0,110.0,0.8
0,100.0,20455,Aisa FM,25.0,0,100.0,100.0,1.0
0,121.0,19433,Aisa FM,25.0,0,121.0,121.0,1.0
7,114.0,19263,Aisa FM,25.0,7,114.0,121.0,0.9421487603305785
0,121.0,19774,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,19604,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19434,Aisa FM,25.0,0,121.0,121.0,1.0
68,53.0,19264,Aisa FM,25.0,68,53.0,121.0,0.4380165289256198
3,107.0,19775,Aisa FM,25.0,3,107.0,110.0,0.9727272727272728
0,100.0,19605,Aisa FM,25.0,0,100.0,100.0,1.0
0,110.0,19435,Aisa FM,25.0,0,110.0,110.0,1.0
22,88.0,19265,Aisa FM,25.0,22,88.0,110.0,0.8
30,91.0,20113,Aisa FM,25.0,30,91.0,121.0,0.7520661157024794
2,119.0,19943,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
0,121.0,20284,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20114,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19944,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,20285,Aisa FM,25.0,0,110.0,110.0,1.0
0,110.0,20115,Aisa FM,25.0,0,110.0,110.0,1.0
0,110.0,19945,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,20286,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20116,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19776,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,19606,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19436,Aisa FM,25.0,0,121.0,121.0,1.0
8,113.0,19266,Aisa FM,25.0,8,113.0,121.0,0.9338842975206612
0,121.0,19777,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,19607,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,19437,Aisa FM,25.0,0,121.0,121.0,1.0
30,91.0,19267,Aisa FM,25.0,30,91.0,121.0,0.7520661157024794
0,121.0,19778,Aisa FM,25.0,0,121.0,121.0,1.0
3,107.0,19608,Aisa FM,25.0,3,107.0,110.0,0.9727272727272728
1,120.0,20796,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
0,121.0,20626,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,20456,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,20797,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20627,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,20457,Aisa FM,25.0,0,110.0,110.0,1.0
1,120.0,20798,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
0,121.0,20628,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,20458,Aisa FM,25.0,0,110.0,110.0,1.0
2,119.0,20799,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
0,121.0,19946,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20287,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20117,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19947,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20288,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20118,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19948,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20289,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,20119,Aisa FM,25.0,0,121.0,121.0,1.0
2,119.0,19949,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
4,106.0,18748,Aisa FM,25.0,4,106.0,110.0,0.9636363636363636
1,120.0,19089,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
1,109.0,18919,Aisa FM,25.0,1,109.0,110.0,0.990909090909091
0,121.0,18749,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19090,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,18920,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,18750,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19091,Aisa FM,25.0,0,121.0,121.0,1.0
0,110.0,18921,Aisa FM,25.0,0,110.0,110.0,1.0
0,121.0,18751,Aisa FM,25.0,0,121.0,121.0,1.0
2,119.0,18580,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
0,121.0,18581,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,18582,Aisa FM,25.0,0,121.0,121.0,1.0
14,107.0,18412,Aisa FM,25.0,14,107.0,121.0,0.8842975206611571
0,121.0,18583,Aisa FM,25.0,0,121.0,121.0,1.0
0,121.0,19092,Aisa FM,25.0,0,121.0,121.0,1.0
3,107.0,18922,Aisa FM,25.0,3,107.0,110.0,0.9727272727272728
0,121.0,18752,Aisa FM,25.0,0,121.0,121.0,1.0
8,113.0,19093,Aisa FM,25.0,8,113.0,121.0,0.9338842975206612
57,53.0,18923,Aisa FM,25.0,57,53.0,110.0,0.4818181818181818
0,121.0,18753,Aisa FM,25.0,0,121.0,121.0,1.0
71,50.0,19094,Aisa FM,25.0,71,50.0,121.0,0.4132231404958678
79,31.0,18924,Aisa FM,25.0,79,31.0,110.0,0.2818181818181818
48,73.0,18754,Aisa FM,25.0,48,73.0,121.0,0.6033057851239669
72,38.0,19095,Aisa FM,25.0,72,38.0,110.0,0.34545454545454546
27,94.0,18413,Aisa FM,25.0,27,94.0,121.0,0.7768595041322314
3,118.0,18584,Aisa FM,25.0,3,118.0,121.0,0.9752066115702479
0,121.0,18414,Aisa FM,25.0,0,121.0,121.0,1.0
56,54.0,18585,Aisa FM,25.0,56,54.0,110.0,0.4909090909090909
3,107.0,18415,Aisa FM,25.0,3,107.0,110.0,0.9727272727272728
65,45.0,18245,Aisa FM,25.0,65,45.0,110.0,0.4090909090909091
54,67.0,18586,Aisa FM,25.0,54,67.0,121.0,0.5537190082644629
24,97.0,18416,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
74,26.0,18925,Aisa FM,25.0,74,26.0,100.0,0.26
88,22.0,18755,Aisa FM,25.0,88,22.0,110.0,0.2
24,97.0,19096,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
39,71.0,18926,Aisa FM,25.0,39,71.0,110.0,0.6454545454545455
70,51.0,18756,Aisa FM,25.0,70,51.0,121.0,0.4214876033057851
88,33.0,19097,Aisa FM,25.0,88,33.0,121.0,0.2727272727272727
65,45.0,18927,Aisa FM,25.0,65,45.0,110.0,0.4090909090909091
77,44.0,18757,Aisa FM,25.0,77,44.0,121.0,0.36363636363636365
27,94.0,19098,Aisa FM,25.0,27,94.0,121.0,0.7768595041322314
66,44.0,18928,Aisa FM,25.0,66,44.0,110.0,0.4
42,79.0,18246,Aisa FM,25.0,42,79.0,121.0,0.6528925619834711
76,45.0,18587,Aisa FM,25.0,76,45.0,121.0,0.371900826446281
72,49.0,18417,Aisa FM,25.0,72,49.0,121.0,0.4049586776859504
27,94.0,18247,Aisa FM,25.0,27,94.0,121.0,0.7768595041322314
69,52.0,18588,Aisa FM,25.0,69,52.0,121.0,0.4297520661157025
34,87.0,18418,Aisa FM,25.0,34,87.0,121.0,0.71900826446281
58,63.0,18248,Aisa FM,25.0,58,63.0,121.0,0.5206611570247934
83,38.0,18589,Aisa FM,25.0,83,38.0,121.0,0.3140495867768595
57,64.0,18419,Aisa FM,25.0,57,64.0,121.0,0.5289256198347108
45,76.0,18249,Aisa FM,25.0,45,76.0,121.0,0.628099173553719
59,55.0,23666,Aisa FM,25.0,59,55.0,114.0,0.4824561403508772
59,58.0,23496,Aisa FM,25.0,59,58.0,117.0,0.49572649572649574
23,98.0,24177,Aisa FM,25.0,23,98.0,121.0,0.8099173553719008
26,95.0,23155,Aisa FM,25.0,26,95.0,121.0,0.7851239669421488
61,60.0,22985,Aisa FM,25.0,61,60.0,121.0,0.49586776859504134
49,61.0,22815,Aisa FM,25.0,49,61.0,110.0,0.5545454545454546
37,84.0,22645,Aisa FM,25.0,37,84.0,121.0,0.6942148760330579
65,56.0,23156,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
61,60.0,22986,Aisa FM,25.0,61,60.0,121.0,0.49586776859504134
14,96.0,22816,Aisa FM,25.0,14,96.0,110.0,0.8727272727272727
30,91.0,22646,Aisa FM,25.0,30,91.0,121.0,0.7520661157024794
62,59.0,23157,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
55,66.0,22987,Aisa FM,25.0,55,66.0,121.0,0.5454545454545454
31,90.0,23326,Aisa FM,25.0,31,90.0,121.0,0.743801652892562
47,63.0,23667,Aisa FM,25.0,47,63.0,110.0,0.5727272727272728
22,99.0,23497,Aisa FM,25.0,22,99.0,121.0,0.8181818181818182
39,82.0,23327,Aisa FM,25.0,39,82.0,121.0,0.6776859504132231
9,101.0,23668,Aisa FM,25.0,9,101.0,110.0,0.9181818181818182
2,119.0,23498,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
1,120.0,23328,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
42,68.0,23669,Aisa FM,25.0,42,68.0,110.0,0.6181818181818182
65,56.0,23499,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
24,97.0,23329,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
16,94.0,22817,Aisa FM,25.0,16,94.0,110.0,0.8545454545454545
72,49.0,22647,Aisa FM,25.0,72,49.0,121.0,0.4049586776859504
25,96.0,23158,Aisa FM,25.0,25,96.0,121.0,0.7933884297520661
8,113.0,22988,Aisa FM,25.0,8,113.0,121.0,0.9338842975206612
40,70.0,22818,Aisa FM,25.0,40,70.0,110.0,0.6363636363636364
62,59.0,22648,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
1,120.0,23159,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
44,77.0,22989,Aisa FM,25.0,44,77.0,121.0,0.6363636363636364
61,49.0,22819,Aisa FM,25.0,61,49.0,110.0,0.44545454545454544
20,101.0,22649,Aisa FM,25.0,20,101.0,121.0,0.8347107438016529
51,70.0,24518,Aisa FM,25.0,51,70.0,121.0,0.5785123966942148
44,66.0,24348,Aisa FM,25.0,44,66.0,110.0,0.6
31,90.0,24689,Aisa FM,25.0,31,90.0,121.0,0.743801652892562
13,87.0,26057,Aisa FM,25.0,13,87.0,100.0,0.87
8,102.0,26058,Aisa FM,25.0,8,102.0,110.0,0.9272727272727272
29,92.0,24007,Aisa FM,25.0,29,92.0,121.0,0.7603305785123967
5,116.0,23837,Aisa FM,25.0,5,116.0,121.0,0.9586776859504132
4,117.0,24178,Aisa FM,25.0,4,117.0,121.0,0.9669421487603306
2,119.0,24008,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
18,103.0,23838,Aisa FM,25.0,18,103.0,121.0,0.8512396694214877
32,89.0,24179,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
32,89.0,24009,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
40,81.0,23839,Aisa FM,25.0,40,81.0,121.0,0.6694214876033058
47,74.0,24180,Aisa FM,25.0,47,74.0,121.0,0.6115702479338843
32,89.0,24010,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
31,90.0,23160,Aisa FM,25.0,31,90.0,121.0,0.743801652892562
2,119.0,22990,Aisa FM,25.0,2,119.0,121.0,0.9834710743801653
7,103.0,22820,Aisa FM,25.0,7,103.0,110.0,0.9363636363636364
52,69.0,22650,Aisa FM,25.0,52,69.0,121.0,0.5702479338842975
62,48.0,23161,Aisa FM,25.0,62,48.0,110.0,0.43636363636363634
20,90.0,22991,Aisa FM,25.0,20,90.0,110.0,0.8181818181818182
0,100.0,22821,Aisa FM,25.0,0,100.0,100.0,1.0
39,71.0,22651,Aisa FM,25.0,39,71.0,110.0,0.6454545454545455
54,67.0,23162,Aisa FM,25.0,54,67.0,121.0,0.5537190082644629
25,96.0,22992,Aisa FM,25.0,25,96.0,121.0,0.7933884297520661
32,89.0,23840,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
13,97.0,24181,Aisa FM,25.0,13,97.0,110.0,0.8818181818181818
14,96.0,24011,Aisa FM,25.0,14,96.0,110.0,0.8727272727272727
70,40.0,23841,Aisa FM,25.0,70,40.0,110.0,0.36363636363636365
32,89.0,24182,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
50,71.0,24012,Aisa FM,25.0,50,71.0,121.0,0.5867768595041323
54,67.0,23842,Aisa FM,25.0,54,67.0,121.0,0.5537190082644629
28,93.0,24183,Aisa FM,25.0,28,93.0,121.0,0.768595041322314
39,82.0,24013,Aisa FM,25.0,39,82.0,121.0,0.6776859504132231
47,74.0,23843,Aisa FM,25.0,47,74.0,121.0,0.6115702479338843
34,76.0,23670,Aisa FM,25.0,34,76.0,110.0,0.6909090909090909
53,68.0,23500,Aisa FM,25.0,53,68.0,121.0,0.5619834710743802
33,88.0,23330,Aisa FM,25.0,33,88.0,121.0,0.7272727272727273
50,50.0,23671,Aisa FM,25.0,50,50.0,100.0,0.5
31,79.0,23501,Aisa FM,25.0,31,79.0,110.0,0.7181818181818181
51,59.0,23331,Aisa FM,25.0,51,59.0,110.0,0.5363636363636364
45,65.0,23672,Aisa FM,25.0,45,65.0,110.0,0.5909090909090909
63,58.0,23502,Aisa FM,25.0,63,58.0,121.0,0.4793388429752066
52,69.0,23332,Aisa FM,25.0,52,69.0,121.0,0.5702479338842975
26,84.0,23673,Aisa FM,25.0,26,84.0,110.0,0.7636363636363637
23,87.0,22822,Aisa FM,25.0,23,87.0,110.0,0.7909090909090909
1,120.0,22652,Aisa FM,25.0,1,120.0,121.0,0.9917355371900827
17,104.0,23163,Aisa FM,25.0,17,104.0,121.0,0.859504132231405
73,48.0,22993,Aisa FM,25.0,73,48.0,121.0,0.39669421487603307
88,22.0,22823,Aisa FM,25.0,88,22.0,110.0,0.2
36,85.0,22653,Aisa FM,25.0,36,85.0,121.0,0.7024793388429752
54,67.0,23164,Aisa FM,25.0,54,67.0,121.0,0.5537190082644629
69,52.0,22994,Aisa FM,25.0,69,52.0,121.0,0.4297520661157025
47,63.0,22824,Aisa FM,25.0,47,63.0,110.0,0.5727272727272728
15,106.0,22654,Aisa FM,25.0,15,106.0,121.0,0.8760330578512396
45,76.0,23503,Aisa FM,25.0,45,76.0,121.0,0.628099173553719
13,108.0,23333,Aisa FM,25.0,13,108.0,121.0,0.8925619834710744
34,76.0,23674,Aisa FM,25.0,34,76.0,110.0,0.6909090909090909
40,81.0,23504,Aisa FM,25.0,40,81.0,121.0,0.6694214876033058
31,90.0,23334,Aisa FM,25.0,31,90.0,121.0,0.743801652892562
45,65.0,23675,Aisa FM,25.0,45,65.0,110.0,0.5909090909090909
38,83.0,23505,Aisa FM,25.0,38,83.0,121.0,0.6859504132231405
56,65.0,23335,Aisa FM,25.0,56,65.0,121.0,0.5371900826446281
32,78.0,23676,Aisa FM,25.0,32,78.0,110.0,0.7090909090909091
39,82.0,23506,Aisa FM,25.0,39,82.0,121.0,0.6776859504132231
49,72.0,24184,Aisa FM,25.0,49,72.0,121.0,0.5950413223140496
65,56.0,24014,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
65,56.0,23844,Aisa FM,25.0,65,56.0,121.0,0.4628099173553719
47,74.0,24185,Aisa FM,25.0,47,74.0,121.0,0.6115702479338843
50,71.0,24015,Aisa FM,25.0,50,71.0,121.0,0.5867768595041323
62,59.0,23845,Aisa FM,25.0,62,59.0,121.0,0.48760330578512395
41,80.0,24186,Aisa FM,25.0,41,80.0,121.0,0.6611570247933884
24,97.0,24016,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
18,103.0,23846,Aisa FM,25.0,18,103.0,121.0,0.8512396694214877
24,97.0,24187,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
39,82.0,23165,Aisa FM,25.0,39,82.0,121.0,0.6776859504132231
20,101.0,22995,Aisa FM,25.0,20,101.0,121.0,0.8347107438016529
38,72.0,22825,Aisa FM,25.0,38,72.0,110.0,0.6545454545454545
50,71.0,22655,Aisa FM,25.0,50,71.0,121.0,0.5867768595041323
32,89.0,23166,Aisa FM,25.0,32,89.0,121.0,0.7355371900826446
61,60.0,22996,Aisa FM,25.0,61,60.0,121.0,0.49586776859504134
60,50.0,22826,Aisa FM,25.0,60,50.0,110.0,0.45454545454545453
43,78.0,22656,Aisa FM,25.0,43,78.0,121.0,0.6446280991735537
55,66.0,23167,Aisa FM,25.0,55,66.0,121.0,0.5454545454545454
60,61.0,22997,Aisa FM,25.0,60,61.0,121.0,0.5041322314049587
55,66.0,23336,Aisa FM,25.0,55,66.0,121.0,0.5454545454545454
40,70.0,23677,Aisa FM,25.0,40,70.0,110.0,0.6363636363636364
22,99.0,23507,Aisa FM,25.0,22,99.0,121.0,0.8181818181818182
24,97.0,23337,Aisa FM,25.0,24,97.0,121.0,0.8016528925619835
45,55.0,23678,Aisa FM,25.0,45,55.0,100.0,0.55
66,44.0,23508,Aisa FM,25.0,66,44.0,110.0,0.4
37,73.0,23338,Aisa FM,25.0,37,73.0,110.0,0.6636363636363637
54,56.0,23679,Aisa FM,25.0,54,56.0,110.0,0.509090909090909
56,65.0,23509,Aisa FM,25.0,56,65.0,121.0,0.5371900826446281
42,79.0,23339,Aisa FM,25.0,42,79.0,121.0,0.6528925619834711
23,87.0,22827,Aisa FM,25.0,23,87.0,110.0,0.7909090909090909
34,87.0,22657,Aisa FM,25.0,34,87.0,121.0,0.71900826446281
48,62.0,23168,Aisa FM,25.0,48,62.0,110.0,0.5636363636363636
73,37.0,22998,Aisa FM,25.0,73,37.0,110.0,0.33636363636363636
54,46.0,22828,Aisa FM,25.0,54,46.0,100.0,0.46
56,54.0,22658,Aisa FM,25.0,56,54.0,110.0,0.4909090909090909
